repo_name,ai_tool,commit_count,stars,language,url
Lumiwealth/lumibot,cursor,1,1265,Python,https://github.com/Lumiwealth/lumibot
luohy15/y-gui,devin,9,169,TypeScript,https://github.com/luohy15/y-gui
luost26/academic-homepage,copilot,2,532,HTML,https://github.com/luost26/academic-homepage
LuqP2/Image-MetaHub,gemini,9,233,TypeScript,https://github.com/LuqP2/Image-MetaHub
LuqP2/local-image-browser-for-invokeai,gemini,18,233,TypeScript,https://github.com/LuqP2/local-image-browser-for-invokeai
lutris/lutris,,20,9749,Python,https://github.com/lutris/lutris
luxonis/depthai-core,copilot,12,312,C++,https://github.com/luxonis/depthai-core
lvcabral/brs-engine,copilot,1,117,TypeScript,https://github.com/lvcabral/brs-engine
lvgl/lvgl,copilot,8,22739,C,https://github.com/lvgl/lvgl
lybic/agent,copilot,20,115,Python,https://github.com/lybic/agent
LycheeOrg/Lychee,coderabbit,13,4068,PHP,https://github.com/LycheeOrg/Lychee
Lyellr88/MARM-Systems,copilot,4,248,Python,https://github.com/Lyellr88/MARM-Systems
lynx-family/lynx,copilot,4,14377,C++,https://github.com/lynx-family/lynx
lynx-family/lynx-stack,copilot,92,682,TypeScript,https://github.com/lynx-family/lynx-stack
lynx-family/lynx-website,copilot,43,122,TypeScript,https://github.com/lynx-family/lynx-website
m-bain/whisperX,,2,20441,Python,https://github.com/m-bain/whisperX
m3dev/gokart,copilot,3,336,Python,https://github.com/m3dev/gokart
MAA1999/M9A,copilot,2,1587,Python,https://github.com/MAA1999/M9A
MaaAssistantArknights/MaaAssistantArknights,copilot,31,19465,C++,https://github.com/MaaAssistantArknights/MaaAssistantArknights
MaaXYZ/M9A,copilot,1,1587,Python,https://github.com/MaaXYZ/M9A
MaaXYZ/MaaFramework,copilot,36,3225,C++,https://github.com/MaaXYZ/MaaFramework
mabel-dev/opteryx,copilot,86,111,Python,https://github.com/mabel-dev/opteryx
maboloshi/github-chinese,,1,21135,JavaScript,https://github.com/maboloshi/github-chinese
macalbert/envilder,gemini,11,132,TypeScript,https://github.com/macalbert/envilder
machinewrapped/gpt-subtrans,gemini,15,548,Python,https://github.com/machinewrapped/gpt-subtrans
machinewrapped/llm-subtrans,gemini,35,548,Python,https://github.com/machinewrapped/llm-subtrans
Maciek-roboblog/Claude-Code-Usage-Monitor,coderabbit,1,6549,Python,https://github.com/Maciek-roboblog/Claude-Code-Usage-Monitor
madox2/vim-ai,gemini,1,1132,Python,https://github.com/madox2/vim-ai
maehr/awesome-digital-history,coderabbit,3,299,JavaScript,https://github.com/maehr/awesome-digital-history
maester365/maester,gemini,1,755,HTML,https://github.com/maester365/maester
mafik/automat,cursor,1,150,C++,https://github.com/mafik/automat
mage-ai/mage-ai,codegen,5,8645,Python,https://github.com/mage-ai/mage-ai
MaggieAppleton/maggieappleton.com-V3,copilot,3,132,Astro,https://github.com/MaggieAppleton/maggieappleton.com-V3
magic-akari/lrc-maker,copilot,1,1243,TypeScript,https://github.com/magic-akari/lrc-maker
magicbug/Cloudlog,copilot,35,542,PHP,https://github.com/magicbug/Cloudlog
magiclabs/magic-js,deepsource,1,477,TypeScript,https://github.com/magiclabs/magic-js
magma/magma,copilot,4,1817,C++,https://github.com/magma/magma
magpylib/magpylib,copilot,5,331,Python,https://github.com/magpylib/magpylib
MaibornWolff/codecharta,claude,2,410,TypeScript,https://github.com/MaibornWolff/codecharta
Mail-0/Mail-0,coderabbit,2,10428,TypeScript,https://github.com/Mail-0/Mail-0
Mail-0/Zero,coderabbit,12,10424,TypeScript,https://github.com/Mail-0/Zero
mailpoet/mailpoet,coderabbit,1,153,PHP,https://github.com/mailpoet/mailpoet
MaiM-with-u/MaiBot,gemini,6,4191,Python,https://github.com/MaiM-with-u/MaiBot
Maintainerr/Maintainerr,copilot,51,1591,TypeScript,https://github.com/Maintainerr/Maintainerr
makenotion/notion-mcp-server,gemini,1,3876,TypeScript,https://github.com/makenotion/notion-mcp-server
makeplane/plane,deepsource,1,45523,TypeScript,https://github.com/makeplane/plane
malloydata/malloy,cursor,3,2396,TypeScript,https://github.com/malloydata/malloy
man-group/ArcticDB,copilot,12,2173,C++,https://github.com/man-group/ArcticDB
manatlan/htag,gemini,3,109,Python,https://github.com/manatlan/htag
mandarons/icloud-docker,copilot,44,1761,Python,https://github.com/mandarons/icloud-docker
mandarons/icloudpy,copilot,15,256,Python,https://github.com/mandarons/icloudpy
mandiant/capa,copilot,2,5819,Python,https://github.com/mandiant/capa
manekinekko/angular-web-bluetooth,copilot,6,199,TypeScript,https://github.com/manekinekko/angular-web-bluetooth
manga-download/haruneko,copilot,7,408,TypeScript,https://github.com/manga-download/haruneko
Mangaba-ai/mangaba_ai,copilot,12,184,Python,https://github.com/Mangaba-ai/mangaba_ai
manifoldmarkets/manifold,cursor,6,488,TypeScript,https://github.com/manifoldmarkets/manifold
MannLabs/alphadia,copilot,1,103,Jupyter Notebook,https://github.com/MannLabs/alphadia
MannLabs/scPortrait,copilot,12,105,Python,https://github.com/MannLabs/scPortrait
manticorp/unrealheightmap,copilot,2,100,TypeScript,https://github.com/manticorp/unrealheightmap
mantidproject/mantid,copilot,42,228,C++,https://github.com/mantidproject/mantid
mantinedev/mantine,copilot,11,30525,TypeScript,https://github.com/mantinedev/mantine
MantisAI/nervaluate,copilot,2,204,Python,https://github.com/MantisAI/nervaluate
manujosephv/pytorch_tabular,copilot,3,1627,Python,https://github.com/manujosephv/pytorch_tabular
manusa/electronim,copilot,112,246,JavaScript,https://github.com/manusa/electronim
Manuteaa/dbd_autoSkillCheck,copilot,2,102,Python,https://github.com/Manuteaa/dbd_autoSkillCheck
maotoumao/MusicFree,copilot,2,23281,TypeScript,https://github.com/maotoumao/MusicFree
mapbox/mapbox-gl-js,,1,12155,TypeScript,https://github.com/mapbox/mapbox-gl-js
maplibre/maplibre-gl-js,copilot,1,9892,TypeScript,https://github.com/maplibre/maplibre-gl-js
maplibre/maplibre-tile-spec,copilot,14,436,Java,https://github.com/maplibre/maplibre-tile-spec
maplibre/martin,copilot,41,3343,Rust,https://github.com/maplibre/martin
maplibre/ngx-maplibre-gl,copilot,1,104,TypeScript,https://github.com/maplibre/ngx-maplibre-gl
maptiler/maptiler-sdk-js,copilot,2,121,TypeScript,https://github.com/maptiler/maptiler-sdk-js
marcboeker/gmail-to-sqlite,gemini,1,1217,Python,https://github.com/marcboeker/gmail-to-sqlite
marcelpanse/tcg-pocket-collection-tracker,copilot,7,138,TypeScript,https://github.com/marcelpanse/tcg-pocket-collection-tracker
marcj/deepkit,copilot,5,3537,TypeScript,https://github.com/marcj/deepkit
marcocesarato/react-native-big-list,copilot,35,541,JavaScript,https://github.com/marcocesarato/react-native-big-list
marcocesarato/react-native-input-spinner,copilot,2,414,JavaScript,https://github.com/marcocesarato/react-native-input-spinner
marcolivierarsenault/moonraker-home-assistant,copilot,4,439,Python,https://github.com/marcolivierarsenault/moonraker-home-assistant
Marekkon5/onetagger,copilot,2,950,Rust,https://github.com/Marekkon5/onetagger
margelo/react-native-filament,copilot,3,1289,C++,https://github.com/margelo/react-native-filament
marianfoo/mcp-sap-docs,copilot,8,125,TypeScript,https://github.com/marianfoo/mcp-sap-docs
marigold-ui/marigold,copilot,17,136,TypeScript,https://github.com/marigold-ui/marigold
marimo-team/learn,copilot,2,263,Python,https://github.com/marimo-team/learn
marimo-team/marimo,devin,225,18997,Python,https://github.com/marimo-team/marimo
marimo-team/vscode-marimo,copilot,3,128,TypeScript,https://github.com/marimo-team/vscode-marimo
marin-community/haliax,gemini,1,218,Python,https://github.com/marin-community/haliax
marin-community/levanter,copilot,1,694,Python,https://github.com/marin-community/levanter
marin-community/marin,gemini,14,755,HTML,https://github.com/marin-community/marin
MarkEdit-app/MarkEdit,copilot,13,3614,Swift,https://github.com/MarkEdit-app/MarkEdit
MarkEdit-app/MarkEdit-preview,copilot,3,110,CSS,https://github.com/MarkEdit-app/MarkEdit-preview
Marker-Inc-Korea/AutoRAG,copilot,5,4560,Python,https://github.com/Marker-Inc-Korea/AutoRAG
markmead/alpinejs-component,copilot,2,355,JavaScript,https://github.com/markmead/alpinejs-component
markmead/hyperui,copilot,10,11948,HTML,https://github.com/markmead/hyperui
marko-js/marko,,8,14334,JavaScript,https://github.com/marko-js/marko
markuplint/markuplint,copilot,11,596,TypeScript,https://github.com/markuplint/markuplint
marmelab/react-admin,,2,26561,TypeScript,https://github.com/marmelab/react-admin
marp-team/marp-vscode,copilot,2,1928,TypeScript,https://github.com/marp-team/marp-vscode
martincostello/dotnet-minimal-api-integration-testing,copilot,2,456,C#,https://github.com/martincostello/dotnet-minimal-api-integration-testing
martinvonk/SPEI,copilot,2,100,Python,https://github.com/martinvonk/SPEI
martpie/museeks,copilot,2,2068,TypeScript,https://github.com/martpie/museeks
masastack/MASA.Blazor,copilot,14,1325,C#,https://github.com/masastack/MASA.Blazor
maslianok/react-resize-detector,copilot,4,1300,TypeScript,https://github.com/maslianok/react-resize-detector
masslight/ottehr,copilot,76,268,TypeScript,https://github.com/masslight/ottehr
Mastermindzh/tidal-hifi,copilot,9,1576,TypeScript,https://github.com/Mastermindzh/tidal-hifi
material-components/material-web,gemini,3,10738,SCSS,https://github.com/material-components/material-web
material-extensions/vscode-material-icon-theme,copilot,9,2691,TypeScript,https://github.com/material-extensions/vscode-material-icon-theme
MaterializeInc/materialize,,17,6241,Rust,https://github.com/MaterializeInc/materialize
materialsvirtuallab/matgl,coderabbit,18,506,Python,https://github.com/materialsvirtuallab/matgl
mateuszmigas/painting-droid,gemini,2,182,TypeScript,https://github.com/mateuszmigas/painting-droid
mathesar-foundation/mathesar,copilot,1,4826,Svelte,https://github.com/mathesar-foundation/mathesar
matiasmolinas/evolving-agents,gemini,45,448,Python,https://github.com/matiasmolinas/evolving-agents
matin/garth,coderabbit,5,733,Python,https://github.com/matin/garth
MatiPl01/react-native-sortables,copilot,15,890,TypeScript,https://github.com/MatiPl01/react-native-sortables
matplotlib/matplotlib,,1,22521,Python,https://github.com/matplotlib/matplotlib
MatrixTM/MHDDoS,,2,15604,Python,https://github.com/MatrixTM/MHDDoS
matsui528/nanopq,copilot,4,359,Python,https://github.com/matsui528/nanopq
matter-js/matter,copilot,5,720,TypeScript,https://github.com/matter-js/matter
matter-js/matter.js,copilot,32,720,TypeScript,https://github.com/matter-js/matter.js
matter-js/python-matter-server,copilot,6,950,TypeScript,https://github.com/matter-js/python-matter-server
matter-labs/era-contracts,copilot,2,529,Solidity,https://github.com/matter-labs/era-contracts
matter-labs/foundry-zksync,claude,1,385,Rust,https://github.com/matter-labs/foundry-zksync
mattermost/docs,claude,143,229,Python,https://github.com/mattermost/docs
mattermost/mattermost-mobile,copilot,19,2591,TypeScript,https://github.com/mattermost/mattermost-mobile
mattermost/mattermost-plugin-agents,copilot,2,202,Go,https://github.com/mattermost/mattermost-plugin-agents
mattgodbolt/jsbeeb,claude,6,379,JavaScript,https://github.com/mattgodbolt/jsbeeb
matthias-k/pysaliency,copilot,3,173,Jupyter Notebook,https://github.com/matthias-k/pysaliency
mattlewis92/angular-calendar,copilot,20,2814,TypeScript,https://github.com/mattlewis92/angular-calendar
mattpocock/evalite,claude,4,1370,TypeScript,https://github.com/mattpocock/evalite
mattpocock/total-typescript-monorepo,cursor,53,347,TypeScript,https://github.com/mattpocock/total-typescript-monorepo
mattsays/romm-android,gemini,1,227,TypeScript,https://github.com/mattsays/romm-android
mattzcarey/shippie,copilot,3,2327,TypeScript,https://github.com/mattzcarey/shippie
maurosoria/dirsearch,,24,14042,Python,https://github.com/maurosoria/dirsearch
mautic/mautic,copilot,12,9183,PHP,https://github.com/mautic/mautic
maxbbraun/accent,cursor,18,207,Python,https://github.com/maxbbraun/accent
maxdorninger/MediaManager,copilot,16,3072,Python,https://github.com/maxdorninger/MediaManager
mayneyao/eidos,cursor,7,3039,TypeScript,https://github.com/mayneyao/eidos
mbianchidev/platform-engineering-roadmap,copilot,4,118,JavaScript,https://github.com/mbianchidev/platform-engineering-roadmap
mbridak/not1mm,copilot,1,160,Python,https://github.com/mbridak/not1mm
mcansh/remix-fastify,copilot,3,218,TypeScript,https://github.com/mcansh/remix-fastify
mckinsey/agents-at-scale-ark,claude,4,328,TypeScript,https://github.com/mckinsey/agents-at-scale-ark
mckinsey/vizro,copilot,17,3570,Python,https://github.com/mckinsey/vizro
mcollina/borp,claude,3,183,JavaScript,https://github.com/mcollina/borp
mcollina/fastq,claude,1,1118,JavaScript,https://github.com/mcollina/fastq
mcollina/pino-roll,claude,1,101,JavaScript,https://github.com/mcollina/pino-roll
mcp-ecosystem/mcp-gateway,devin,1,2035,TypeScript,https://github.com/mcp-ecosystem/mcp-gateway
mcp-use/mcp-use,claude,4,9129,TypeScript,https://github.com/mcp-use/mcp-use
MCPJam/inspector,claude,4,1679,TypeScript,https://github.com/MCPJam/inspector
MCSManager/MCSManager,copilot,2,4551,TypeScript,https://github.com/MCSManager/MCSManager
mcthesw/game-save-manager,copilot,22,995,Vue,https://github.com/mcthesw/game-save-manager
mcu-tools/mcuboot,copilot,1,1805,C,https://github.com/mcu-tools/mcuboot
MDIL-SNU/SevenNet,copilot,1,222,Python,https://github.com/MDIL-SNU/SevenNet
mealie-recipes/mealie,copilot,2,11456,Python,https://github.com/mealie-recipes/mealie
mebjas/html5-qrcode,copilot,6,6017,TypeScript,https://github.com/mebjas/html5-qrcode
medama-io/medama,copilot,2,602,Go,https://github.com/medama-io/medama
mediar-ai/screenpipe,coderabbit,1,16846,Rust,https://github.com/mediar-ai/screenpipe
medplum/medplum,copilot,8,2130,TypeScript,https://github.com/medplum/medplum
medusajs/medusa,,1,32205,TypeScript,https://github.com/medusajs/medusa
meerk40t/meerk40t,copilot,6,372,Python,https://github.com/meerk40t/meerk40t
Meeting-BaaS/meet-teams-bot,coderabbit,2,100,TypeScript,https://github.com/Meeting-BaaS/meet-teams-bot
meetingbot/meetingbot,copilot,2,243,TypeScript,https://github.com/meetingbot/meetingbot
megakid/ha_octopus_intelligent,cursor,2,108,Python,https://github.com/megakid/ha_octopus_intelligent
mehdibha/dotUI,cursor,26,1337,TypeScript,https://github.com/mehdibha/dotUI
MehraDevesh2022/mern-ecommerce-CricketWeapon-Store,copilot,10,168,JavaScript,https://github.com/MehraDevesh2022/mern-ecommerce-CricketWeapon-Store
meilisearch/meilisearch-mcp,coderabbit,2,168,Python,https://github.com/meilisearch/meilisearch-mcp
meilisearch/meilisearch-python,coderabbit,1,580,Python,https://github.com/meilisearch/meilisearch-python
Meituan-Dianping/Logan,copilot,7,6009,C,https://github.com/Meituan-Dianping/Logan
meizhong986/WhisperJAV,copilot,1,1022,Python,https://github.com/meizhong986/WhisperJAV
meleantonio/awesome-econ-ai-stuff,cursor,1,153,HTML,https://github.com/meleantonio/awesome-econ-ai-stuff
meltano/meltano,claude,4,2344,Python,https://github.com/meltano/meltano
mem0ai/mem0,,2,48599,Python,https://github.com/mem0ai/mem0
mem0ai/mem0-chrome-extension,copilot,1,645,TypeScript,https://github.com/mem0ai/mem0-chrome-extension
memgraph/memgraph,,2,3751,C++,https://github.com/memgraph/memgraph
MemMachine/MemMachine,copilot,7,4478,Python,https://github.com/MemMachine/MemMachine
MemoriLabs/Memori,,6,12281,Python,https://github.com/MemoriLabs/Memori
mempool/mempool,copilot,4,2640,TypeScript,https://github.com/mempool/mempool
MemTensor/MemOS,copilot,3,5074,Python,https://github.com/MemTensor/MemOS
mendableai/firecrawl,devin,199,80991,TypeScript,https://github.com/mendableai/firecrawl
mendableai/firecrawl-mcp-server,devin,2,5497,JavaScript,https://github.com/mendableai/firecrawl-mcp-server
mengxi-ream/read-frog,coderabbit,2,3526,TypeScript,https://github.com/mengxi-ream/read-frog
menloresearch/jan,copilot,14,40391,TypeScript,https://github.com/menloresearch/jan
Mentra-Community/MentraOS,cursor,1,1784,TypeScript,https://github.com/Mentra-Community/MentraOS
MercuryWorkshop/anuraOS,copilot,2,437,JavaScript,https://github.com/MercuryWorkshop/anuraOS
mermaid-js/mermaid,copilot,2,86014,TypeScript,https://github.com/mermaid-js/mermaid
mermaid-js/mermaid-live-editor,copilot,1,6187,TypeScript,https://github.com/mermaid-js/mermaid-live-editor
MervinPraison/PraisonAI,devin,1,5599,Python,https://github.com/MervinPraison/PraisonAI
Mesh2Motion/mesh2motion-app,copilot,3,2258,TypeScript,https://github.com/Mesh2Motion/mesh2motion-app
MeshAddicts/meshinfo,copilot,7,128,TypeScript,https://github.com/MeshAddicts/meshinfo
meshery/meshery.io,gemini,14,730,JavaScript,https://github.com/meshery/meshery.io
meshtastic/web,copilot,13,679,TypeScript,https://github.com/meshtastic/web
meshtastic/web-flasher,copilot,6,249,Vue,https://github.com/meshtastic/web-flasher
mesop-dev/mesop,copilot,21,6522,Python,https://github.com/mesop-dev/mesop
messkan/rag-chunk,copilot,4,101,Python,https://github.com/messkan/rag-chunk
meta-llama/llama-stack,coderabbit,2,8260,Python,https://github.com/meta-llama/llama-stack
meta-pytorch/BackendBench,copilot,1,142,Python,https://github.com/meta-pytorch/BackendBench
meta-pytorch/KernelAgent,copilot,3,233,Python,https://github.com/meta-pytorch/KernelAgent
meta-pytorch/OpenEnv,copilot,16,1134,Python,https://github.com/meta-pytorch/OpenEnv
metabase/metabase,claude,36,45911,Clojure,https://github.com/metabase/metabase
metacall/core,,16,1769,C,https://github.com/metacall/core
metacraft-labs/codetracer,aider,1,1276,Nim,https://github.com/metacraft-labs/codetracer
